File: testcase/C1_10_2.txt Preprocessing_Time: 0.00248398 s Route_Construction_Time: 0.022144 s Post_Optimization_Time: 1.24543 s Initial_Cost: 67162.5 Post_Relocate_Cost: 55760 Post_Swap_Cost: 55187.6 Post_2opt_star_Cost: 50338 Intra_Route_Optimization_Cost: 50321.1 Final_Cost: 50321.1 Total_Time: 1.27014 s Vehicle_Used: 116 route_length: 15 VALID
File: testcase/C2_10_3.txt Preprocessing_Time: 0.00846327 s Route_Construction_Time: 0.00914892 s Post_Optimization_Time: 0.92522 s Initial_Cost: 32806.5 Post_Relocate_Cost: 27529.9 Post_Swap_Cost: 27514.4 Post_2opt_star_Cost: 25035.3 Intra_Route_Optimization_Cost: 24903.6 Final_Cost: 24903.6 Total_Time: 0.94292 s Vehicle_Used: 56 route_length: 34 VALID
File: testcase/C2_10_4.txt Preprocessing_Time: 0.00517384 s Route_Construction_Time: 0.0270735 s Post_Optimization_Time: 0.549191 s Initial_Cost: 25320 Post_Relocate_Cost: 23945.2 Post_Swap_Cost: 23913.5 Post_2opt_star_Cost: 22971 Intra_Route_Optimization_Cost: 22787.1 Final_Cost: 22787.1 Total_Time: 0.581513 s Vehicle_Used: 51 route_length: 37 VALID
File: testcase/R1_10_5.txt Preprocessing_Time: 0.00292919 s Route_Construction_Time: 0.0261869 s Post_Optimization_Time: 1.38603 s Initial_Cost: 83156.8 Post_Relocate_Cost: 71685.8 Post_Swap_Cost: 71526.1 Post_2opt_star_Cost: 68903.3 Intra_Route_Optimization_Cost: 68868.8 Final_Cost: 68868.8 Total_Time: 1.41526 s Vehicle_Used: 139 route_length: 14 VALID
File: testcase/R1_10_6.txt Preprocessing_Time: 0.00298079 s Route_Construction_Time: 0.0185886 s Post_Optimization_Time: 1.19281 s Initial_Cost: 67957.3 Post_Relocate_Cost: 60364.3 Post_Swap_Cost: 60133.3 Post_2opt_star_Cost: 58370.1 Intra_Route_Optimization_Cost: 58301.1 Final_Cost: 58301.1 Total_Time: 1.21447 s Vehicle_Used: 117 route_length: 15 VALID
File: testcase/R2_10_7.txt Preprocessing_Time: 0.0036765 s Route_Construction_Time: 0.00487438 s Post_Optimization_Time: 0.771014 s Initial_Cost: 44183.7 Post_Relocate_Cost: 40532.6 Post_Swap_Cost: 40508.2 Post_2opt_star_Cost: 38756.3 Intra_Route_Optimization_Cost: 38598.5 Final_Cost: 38598.5 Total_Time: 0.779633 s Vehicle_Used: 71 route_length: 31 VALID
File: testcase/R2_10_8.txt Preprocessing_Time: 0.00278471 s Route_Construction_Time: 0.0228635 s Post_Optimization_Time: 0.414122 s Initial_Cost: 27728.8 Post_Relocate_Cost: 26276.5 Post_Swap_Cost: 26267.7 Post_2opt_star_Cost: 25749.7 Intra_Route_Optimization_Cost: 25600.9 Final_Cost: 25600.9 Total_Time: 0.439869 s Vehicle_Used: 44 route_length: 49 VALID
File: testcase/RC1_10_10.txt Preprocessing_Time: 0.00341263 s Route_Construction_Time: 0.0184579 s Post_Optimization_Time: 0.392963 s Initial_Cost: 49966 Post_Relocate_Cost: 48163.4 Post_Swap_Cost: 48099.8 Post_2opt_star_Cost: 48095.7 Intra_Route_Optimization_Cost: 47946.5 Final_Cost: 47946.5 Total_Time: 0.414893 s Vehicle_Used: 94 route_length: 18 VALID
File: testcase/RC1_10_9.txt Preprocessing_Time: 0.00651916 s Route_Construction_Time: 0.0325101 s Post_Optimization_Time: 0.404903 s Initial_Cost: 52102.6 Post_Relocate_Cost: 50118.7 Post_Swap_Cost: 50085.7 Post_2opt_star_Cost: 49906.3 Intra_Route_Optimization_Cost: 49733.5 Final_Cost: 49733.5 Total_Time: 0.44429 s Vehicle_Used: 97 route_length: 17 VALID
File: testcase/RC2_10_1.txt Preprocessing_Time: 0.00412017 s Route_Construction_Time: 0.00805793 s Post_Optimization_Time: 0.963772 s Initial_Cost: 53419.1 Post_Relocate_Cost: 48372.2 Post_Swap_Cost: 48055 Post_2opt_star_Cost: 44755.2 Intra_Route_Optimization_Cost: 44677.7 Final_Cost: 44677.7 Total_Time: 0.976056 s Vehicle_Used: 85 route_length: 28 VALID
File: testcase/RC2_10_2.txt Preprocessing_Time: 0.00387076 s Route_Construction_Time: 0.0308671 s Post_Optimization_Time: 0.757446 s Initial_Cost: 44323.8 Post_Relocate_Cost: 40971.5 Post_Swap_Cost: 40954.1 Post_2opt_star_Cost: 38171.7 Intra_Route_Optimization_Cost: 38064 Final_Cost: 38064 Total_Time: 0.792266 s Vehicle_Used: 71 route_length: 32 VALID
